SIZE = 30000
(879;811)
(3598;8039)
(2337;2006)
(4330;7805)
(4158;8437)
(2336;2188)
(4311;7736)
(525;694)
(915;947)
(3977;8058)
(4242;7852)
(2020;2449)
(3807;7587)
(4362;7920)
(1900;2405)
(2426;2084)
(2918;2098)
(979;1095)
(2733;2417)
(1064;873)
(2648;1950)
(2783;2334)
(3889;8378)
(3961;7827)
(2777;2726)
(2202;2726)
(899;460)
(2820;2334)
(665;730)
(2176;2048)
(3927;8186)
(4087;7980)
(2909;2666)
(4137;8451)
(1021;614)
(2066;2635)
(4073;7516)
(899;1021)
(3867;7962)
(1995;2670)
(2658;2783)
(4312;7789)
(3782;8028)
(2556;2281)
(2219;2288)
(3656;8339)
(2888;2215)
(774;1158)
(3726;8047)
(4333;8351)
(541;532)
(1988;2321)
(1156;955)
(2885;2569)
(2216;2764)
(4340;8337)
(476;641)
(2318;2529)
(4452;7976)
(3832;8199)
(4138;8343)
(2316;2051)
(2184;2426)
(4433;7895)
(2807;2814)
(2684;1978)
(1883;2354)
(1874;2581)
(4263;7944)
(961;596)
(2280;2909)
(1021;767)
(3702;8006)
(2412;2499)
(1953;2302)
(717;572)
(4124;8469)
(2911;2217)
(2934;2329)
(2010;2214)
(3705;8394)
(3569;7781)
(2474;2408)
(4272;8009)
(3800;8433)
(739;859)
(4318;7860)
(4013;8164)
(4138;8309)
(2237;2403)
(2666;2209)
(1046;901)
(4167;7678)
(4210;7869)
(736;681)
(3988;7687)
(1864;2427)
(2293;1994)
(2390;2616)
(4440;8207)
(4200;7936)
(2332;2952)
(3971;7615)
(1019;654)
(3636;8300)
(921;879)
(2006;2804)
(4258;7611)
(2624;2027)
(4489;7954)
(2674;2707)
(2640;2380)
(2384;2378)
(2390;2573)
(3812;7722)
(4206;7740)
(761;1087)
(1073;684)
(3677;8336)
(4214;8148)
(4161;8295)
(2383;2959)
(444;737)
(3629;8019)
(589;835)
(2309;2454)
(4467;7892)
(3744;8283)
(2920;2542)
(4391;8311)
(3588;7831)
(2620;2135)
(952;721)
(3926;7879)
(2807;2293)
(2727;1940)
(984;1061)
(1046;827)
(3944;8356)
(4429;7756)
(513;812)
(1969;2465)
(2128;2778)
(2451;1965)
(1954;2005)
(1866;2602)
(3930;7605)
(2211;2515)
(1940;2256)
(4064;7544)
(2511;1974)
(3899;8170)
(1975;2802)
(4049;7525)
(1104;734)
(824;884)
(4335;7800)
(894;898)
(3753;8197)
(4192;8172)
(715;481)
(1084;1076)
(2200;2182)
(524;595)
(2559;2240)
(1028;617)
(2257;2443)
(1953;2432)
(4127;7695)
(2169;2559)
(4156;8169)
(4109;8388)
(1852;2543)
(4227;7837)
(2142;1892)
(2040;2755)
(3926;7783)
(702;718)
(2585;2826)
(2251;2142)
(2780;2068)
(3630;7700)
(2049;2373)
(3508;7945)
(2102;2892)
(750;742)
(2429;2988)
(4021;8179)
(3859;8013)
(2613;2514)
(1012;910)
(819;740)
(2423;2769)
(4340;7645)
(4330;8256)
(1029;770)
(4381;8269)
(3815;8050)
(2022;1989)
(690;900)
(2432;2918)
(2760;2108)
(467;997)
(2621;2018)
(4176;8349)
(1057;708)
(894;1032)
(3815;7961)
(3854;7640)
(969;1022)
(4148;7738)
(4159;7633)
(2476;2019)
(746;966)
(1960;2523)
(2840;2444)
(863;1020)
(624;760)
(4143;7828)
(2445;2531)
(2220;1980)
(4069;7818)
(2207;2202)
(4107;7647)
(452;615)
(3646;8333)
(2590;2624)
(1030;828)
(2739;2816)
(579;904)
(2819;2250)
(4285;8261)
(2306;2975)
(2584;2440)
(3859;8306)
(903;694)
(1112;777)
(504;921)
(1156;892)
(3697;7941)
(2379;2408)
(4291;8039)
(834;551)
(2980;2325)
(873;1123)
(2548;2576)
(3948;8421)
(801;520)
(2653;2783)
(3686;8044)
(2534;2122)
(2676;2783)
(788;944)
(2783;2168)
(566;682)
(2466;2028)
(2796;2085)
(3506;8045)
(573;1119)
(3926;8122)
(2460;2432)
(1101;713)
(3790;8173)
(801;914)
(2747;2145)
(2893;2590)
(941;667)
(2340;1826)
(2032;2193)
(4483;7917)
(1059;1004)
(481;868)
(668;601)
(632;612)
(4303;7955)
(2567;2861)
(2166;2534)
(3992;7618)
(2089;2682)
(2219;2799)
(1113;595)
(3981;8147)
(3866;7519)
(3991;8195)
(2442;2747)
(2238;2764)
(2790;2574)
(2657;2852)
(4469;8113)
(4368;7993)
(2663;1974)
(2194;2716)
(4017;7566)
(696;508)
(761;413)
(4024;8421)
(4102;8315)
(475;787)
(2752;2257)
(1969;2548)
(691;831)
(2400;2872)
(3733;8285)
(2564;2015)
(1866;2508)
(4102;8061)
(1132;672)
(4426;8081)
(875;1112)
(1024;1118)
(4271;7766)
(524;1044)
(2894;2168)
(4436;7826)
(3641;8099)
(2306;2300)
(2646;2879)
(3886;7971)
(3859;7756)
(4157;8211)
(734;989)
(4089;8134)
(3798;8347)
(4249;8419)
(2708;2877)
(2671;2382)
(4251;7567)
(4203;8205)
(1966;2592)
(2952;2636)
(2246;2112)
(593;920)
(2054;2054)
(2513;2733)
(2015;2431)
(2694;2229)
(1953;2301)
(643;489)
(4110;7760)
(1841;2449)
(2364;2887)
(3570;7953)
(1961;2372)
(4252;8199)
(4081;7515)
(3676;7777)
(2009;2519)
(3955;8145)
(3579;7859)
(4264;8201)
(2582;2805)
(1937;2304)
(3965;7533)
(2854;2620)
(4122;8450)
(2277;1906)
(3727;8040)
(2520;2967)
(1079;1031)
(2201;2085)
(3882;7943)
(2704;2191)
(3970;8403)
(2867;2412)
(2723;2494)
(862;918)
(1027;1039)
(555;775)
(3638;7679)
(2599;2946)
(2264;2861)
(2753;2763)
(2080;2749)
(4384;7755)
(2500;1845)
(818;728)
(4021;7801)
(934;1140)
(625;540)
(2314;2206)
(2776;2384)
(2076;2371)
(580;939)
(2405;2618)
(672;687)
(1982;2816)
(3808;7862)
(2108;2688)
(2215;1912)
(2298;2530)
(4341;7758)
(3725;8168)
(931;518)
(4361;8044)
(919;1019)
(2534;2220)
(2062;2128)
(861;479)
(500;1016)
(1113;1021)
(2218;2125)
(2657;2257)
(1940;2633)
(2925;2350)
(2446;2811)
(4140;7605)
(2421;2956)
(1821;2298)
(2969;2352)
(3638;7834)
(1161;845)
(1951;2509)
(2830;2619)
(4212;8364)
(2209;2813)
(2350;1937)
(4129;8163)
(4462;8017)
(2006;2369)
(4011;8023)
(2076;2351)
(3945;7909)
(2407;2794)
(3634;7709)
(2573;1828)
(2631;2084)
(2170;2901)
(2198;2774)
(2436;2873)
(4169;7776)
(4275;7883)
(3793;7870)
(3702;7945)
(4331;8289)
(2777;2610)
(2571;2443)
(4175;7803)
(710;469)
(1943;2715)
(3746;7850)
(4082;8142)
(2566;2541)
(645;1142)
(3920;7544)
(454;807)
(2939;2136)
(2605;1851)
(421;885)
(914;676)
(3813;7826)
(4185;7605)
(1180;877)
(4044;8269)
(2257;2304)
(3724;8256)
(3974;8067)
(2606;2679)
(3870;7877)
(2133;2785)
(657;695)
(2197;2650)
(3873;7861)
(3823;8324)
(2131;2513)
(1950;2320)
(2314;2269)
(2964;2529)
(990;907)
(2238;2302)
(3844;7739)
(3857;8039)
(2431;2615)
(4299;8234)
(2155;2572)
(2357;2438)
(3838;8164)
(2632;1913)
(4216;8348)
(748;930)
(3740;8249)
(845;840)
(659;722)
(2007;2838)
(2889;2072)
(3947;7973)
(4392;8302)
(3691;7853)
(2062;2624)
(2727;2720)
(2931;2526)
(4099;8149)
(2598;2695)
(3864;7805)
(745;837)
(2290;2520)
(2609;2447)
(4004;7612)
(1035;1109)
(1926;2669)
(4051;7858)
(3948;7690)
(2661;2630)
(3681;7625)
(855;948)
(1058;817)
(842;427)
(2263;2793)
(2540;2517)
(2669;2759)
(2396;2435)
(3980;8339)
(2257;2563)
(4216;8101)
(671;692)
(2936;2589)
(886;595)
(3958;7785)
(3644;8332)
(2254;2277)
(2191;2802)
(424;782)
(653;607)
(1940;2195)
(1999;2241)
(2413;2908)
(2138;2411)
(926;517)
(3563;8164)
(3790;8178)
(894;655)
(771;541)
(2538;2898)
(4311;7637)
(4450;8083)
(2446;2459)
(2552;2361)
(4184;8178)
(2792;2535)
(2721;2595)
(2577;2288)
(2490;2798)
(2277;2872)
(419;837)
(833;526)
(1985;2403)
(408;859)
(4269;7707)
(4384;7888)
(4209;8431)
(4069;7565)
(2696;2149)
(4380;7704)
(1975;2435)
(530;996)
(1134;811)
(3929;8068)
(2702;2295)
(3747;7857)
(4360;7668)
(2283;2213)
(835;704)
(798;788)
(4136;7798)
(3917;7507)
(2188;2891)
(2255;2855)
(2431;2339)
(2800;2585)
(836;1030)
(3772;7707)
(1016;1042)
(4177;7705)
(2878;2382)
(2718;2704)
(4074;7597)
(4056;8134)
(2064;2542)
(2423;2247)
(911;646)
(2945;2383)
(2422;2479)
(2672;2793)
(2005;2375)
(4299;8396)
(4375;8128)
(2939;2607)
(981;947)
(3532;7846)
(4264;7659)
(2143;2840)
(4285;8345)
(2318;2049)
(4331;7878)
(2121;2463)
(575;1037)
(4077;7785)
(1985;2251)
(758;699)
(975;880)
(2783;2605)
(2068;2606)
(2319;2076)
(2954;2458)
(4363;7909)
(2312;2493)
(2739;2475)
(3673;7870)
(1844;2593)
(4411;7732)
(2304;1844)
(1927;2159)
(585;767)
(1867;2617)
(729;923)
(2180;2692)
(3646;8325)
(971;976)
(1001;1138)
(3934;8214)
(924;997)
(874;1105)
(4113;7748)
(952;723)
(821;812)
(1033;912)
(2289;1984)
(4372;8302)
(4262;8165)
(4046;8388)
(2532;1990)
(2393;2365)
(3726;8008)
(2507;2315)
(955;599)
(3933;7899)
(933;956)
(4173;8036)
(3648;8144)
(2480;2854)
(2933;2383)
(2287;2866)
(1079;913)
(3915;7642)
(4042;7896)
(4056;8155)
(3655;8080)
(4112;7555)
(2070;2532)
(4204;7913)
(605;911)
(2284;2376)
(4349;7669)
(2377;2392)
(2663;2731)
(4392;7822)
(4314;7754)
(2830;2535)
(2489;2115)
(961;870)
(2923;2363)
(4192;8061)
(2316;2374)
(2885;2464)
(580;1115)
(3960;8238)
(885;1099)
(3954;8119)
(1955;2522)
(4340;8248)
(2662;2173)
(1001;1127)
(2817;2407)
(2622;2932)
(2723;2888)
(4073;8030)
(1823;2517)
(4427;7756)
(2201;2895)
(678;1103)
(2136;2463)
(1030;912)
(2901;2344)
(933;820)
(1998;2838)
(2705;2322)
(755;840)
(848;447)
(3635;8040)
(1004;899)
(1003;603)
(2275;2524)
(2035;2256)
(2859;2225)
(2341;2172)
(4206;7963)
(3731;7999)
(4119;7752)
(3963;8047)
(2844;2337)
(2701;1892)
(2581;2548)
(4264;7648)
(3884;7952)
(2565;2703)
(621;784)
(1102;1017)
(843;1193)
(517;678)
(2594;2298)
(3891;7728)
(4242;7625)
(2231;2286)
(956;462)
(697;425)
(4058;8091)
(3908;7528)
(3568;7753)
(3761;8253)
(2622;2134)
(1067;854)
(3863;7563)
(2206;2548)
(1150;908)
(3984;8067)
(3991;8210)
(4045;8103)
(1996;2809)
(880;764)
(2839;2137)
(2270;2458)
(933;926)
(2656;2389)
(2230;2607)
(2749;2697)
(786;1195)
(3855;8040)
(2700;2481)
(2383;2424)
(3890;7806)
(3881;8119)
(3844;7588)
(1910;2282)
(2696;2605)
(568;683)
(591;849)
(2880;2326)
(2102;2458)
(4062;7993)
(1107;876)
(2806;2428)
(2593;2577)
(4070;8407)
(2303;2127)
(2563;2255)
(2090;2515)
(1067;789)
(553;839)
(2082;2506)
(3725;7585)
(3888;8330)
(2419;1916)
(3959;7986)
(536;650)
(3783;7992)
(4079;7705)
(4165;8450)
(2793;1984)
(3875;7697)
(3572;8007)
(3646;7773)
(4250;7934)
(722;421)
(4288;7766)
(2905;2219)
(4403;7839)
(2966;2280)
(1052;785)
(3744;8083)
(938;687)
(2723;2534)
(3718;8310)
(4011;7935)
(3999;7766)
(2501;1808)
(1110;840)
(3914;7702)
(4148;8429)
(4051;8310)
(3533;7877)
(3768;7895)
(954;449)
(3605;7817)
(2648;2282)
(4223;8215)
(4316;8234)
(4344;7961)
(3575;7865)
(2195;2888)
(4227;7757)
(2054;2624)
(2528;1843)
(4048;7836)
(3771;7916)
(746;621)
(1920;2624)
(1926;2442)
(3922;8423)
(2292;2606)
(2288;2716)
(893;1175)
(4472;7854)
(4170;7647)
(3712;7987)
(4075;8043)
(2719;2653)
(2222;1992)
(649;979)
(919;1003)
(2256;2545)
(1148;898)
(4162;7688)
(1060;1092)
(2164;2342)
(2143;2306)
(458;828)
(3901;7533)
(2638;2726)
(3954;7622)
(4294;7773)
(2602;2068)
(673;894)
(2601;2411)
(2143;2341)
(4284;8328)
(2491;1844)
(2724;2585)
(2680;2854)
(746;459)
(673;798)
(534;1034)
(2649;2152)
(3622;8164)
(3708;7672)
(2977;2467)
(2330;2811)
(1093;977)
(3688;8101)
(4386;7822)
(780;484)
(3845;8396)
(2655;1947)
(4208;7970)
(2642;2279)
(694;1057)
(487;646)
(1854;2533)
(674;867)
(821;848)
(2734;2182)
(2720;2228)
(830;1168)
(2315;1973)
(682;837)
(955;1095)
(3797;8156)
(4034;7756)
(2011;2077)
(633;913)
(3849;7769)
(4320;7733)
(714;1143)
(1120;643)
(2866;2411)
(3619;7910)
(3590;7729)
(4253;7588)
(3749;7730)
(803;960)
(2499;2792)
(4223;8328)
(1036;570)
(1021;871)
(2335;2875)
(570;544)
(442;968)
(4254;7762)
(4112;8344)
(2563;2674)
(2318;2058)
(2599;1899)
(2812;2551)
(2347;2325)
(2309;2735)
(834;506)
(768;1192)
(2674;2603)
(2344;2896)
(625;1001)
(4091;8415)
(844;1161)
(1982;2071)
(4119;8132)
(2230;1926)
(4194;7645)
(581;1015)
(4191;8058)
(2438;2560)
(2066;2346)
(2592;2829)
(542;711)
(873;1112)
(1096;728)
(1958;2695)
(2613;2196)
(4277;8060)
(3699;7906)
(2509;1917)
(2378;1864)
(867;566)
(3928;8130)
(594;782)
(3788;7799)
(2672;2884)
(2845;2272)
(4201;8093)
(4100;8359)
(3709;7826)
(1032;691)
(2607;1958)
(2722;2902)
(2509;2246)
(2218;2345)
(586;807)
(1996;2457)
(2528;2070)
(1816;2334)
(531;836)
(772;1167)
(1921;2231)
(713;959)
(588;859)
(3952;8461)
(4377;8113)
(2211;2416)
(2692;2505)
(2535;1844)
(4080;7975)
(2932;2585)
(3731;8414)
(4403;8036)
(3925;7873)
(4010;8421)
(2857;2119)
(2755;2626)
(2481;2952)
(2382;2547)
(4264;8241)
(3992;8030)
(3872;7901)
(920;1051)
(2489;2547)
(3858;8102)
(2353;2478)
(4164;8263)
(1017;958)
(3708;7940)
(2473;2192)
(2153;1938)
(800;602)
(2569;2312)
(2236;2860)
(2519;2151)
(4079;7640)
(2085;2844)
(4165;7648)
(3912;8027)
(3804;7905)
(1947;2293)
(2724;2587)
(1931;2579)
(566;1061)
(2280;2054)
(456;695)
(1015;645)
(576;564)
(2966;2454)
(4308;8055)
(4334;8094)
(4336;7884)
(1952;2364)
(2198;2783)
(2132;2850)
(861;1131)
(949;1066)
(3943;8002)
(4105;7590)
(890;927)
(762;600)
(4266;7658)
(2200;2490)
(2205;2452)
(4409;7713)
(4457;8113)
(4067;7989)
(3922;8054)
(901;753)
(856;1025)
(4002;8420)
(556;1008)
(3589;8122)
(2605;2368)
(2472;2155)
(2529;2194)
(685;843)
(3887;7730)
(2518;2039)
(1895;2697)
(2828;2406)
(2512;2952)
(655;648)
(2409;2538)
(2326;2445)
(946;704)
(1089;656)
(1950;2690)
(2314;2356)
(820;516)
(4092;7891)
(2786;2725)
(4057;8078)
(3838;8150)
(2754;2678)
(2848;2117)
(3755;8139)
(2415;2209)
(622;560)
(2859;2646)
(1175;749)
(836;417)
(2566;2149)
(1028;1044)
(2480;2055)
(655;855)
(986;661)
(2107;2081)
(956;1079)
(4216;8353)
(3577;8259)
(3675;8279)
(3821;8276)
(3798;7557)
(775;1054)
(3694;7832)
(4230;8309)
(3621;8116)
(4053;7535)
(941;935)
(2481;2442)
(925;991)
(2273;2633)
(4231;7787)
(2686;2488)
(2046;2193)
(2137;2070)
(2686;2281)
(3769;7916)
(2268;2304)
(793;937)
(2044;1976)
(4240;7678)
(1990;2071)
(782;1086)
(528;1074)
(2385;2530)
(947;1011)
(4272;8164)
(4185;7693)
(2657;2865)
(4054;7788)
(2448;2240)
(2962;2594)
(878;1103)
(4165;8215)
(4271;7800)
(1131;592)
(3976;7990)
(4288;7698)
(3645;7906)
(3968;7674)
(3828;8313)
(2299;2212)
(4231;8277)
(864;676)
(673;452)
(2126;2092)
(2453;2197)
(2265;2300)
(3787;7565)
(3851;7757)
(480;922)
(2515;2236)
(3994;7856)
(2676;2078)
(685;1120)
(3951;7514)
(825;664)
(824;728)
(4395;7980)
(4230;8370)
(3648;8108)
(4206;7567)
(1871;2581)
(566;685)
(4415;8092)
(1011;611)
(1871;2153)
(2274;2299)
(2120;2300)
(2586;2554)
(2186;2854)
(3787;8142)
(2420;2822)
(714;1068)
(2176;2024)
(839;787)
(1996;2048)
(563;693)
(2185;2251)
(2148;2135)
(737;1133)
(2076;2513)
(2874;2256)
(4236;8428)
(1836;2460)
(3729;8209)
(2263;2371)
(2074;2480)
(2789;2365)
(720;580)
(2625;2381)
(2304;1867)
(2164;1853)
(2421;1840)
(650;834)
(2628;2497)
(2202;2514)
(1830;2300)
(2438;2337)
(676;1091)
(4155;7714)
(3986;8213)
(1976;2625)
(2449;1829)
(4054;8094)
(3943;8007)
(1940;2391)
(2203;2819)
(4334;8099)
(2313;2676)
(1944;2532)
(972;522)
(4058;8227)
(4261;7604)
(3890;7895)
(618;1008)
(2089;2691)
(900;803)
(4373;7912)
(3510;7927)
(662;542)
(3777;7627)
(1047;603)
(3603;8243)
(752;915)
(2132;2515)
(2310;2665)
(4136;8273)
(4075;7879)
(4331;7674)
(2878;2650)
(688;655)
(4093;8380)
(647;606)
(764;1118)
(2008;2706)
(811;1085)
(2752;2731)
(680;1177)
(2401;1993)
(877;626)
(540;1039)
(677;754)
(674;659)
(3765;8185)
(2534;2898)
(2030;2254)
(905;1032)
(794;759)
(3692;8384)
(2384;2405)
(2151;2488)
(590;680)
(923;815)
(458;986)
(4361;8191)
(2682;2569)
(609;995)
(658;539)
(3562;7811)
(2383;2208)
(2560;2653)
(900;762)
(720;1011)
(2508;2388)
(1035;552)
(2319;2735)
(2568;2400)
(794;731)
(710;808)
(2476;2488)
(991;1027)
(843;1034)
(1901;2067)
(3589;8041)
(4147;8420)
(790;920)
(3627;8198)
(582;839)
(2197;2241)
(2267;2660)
(493;755)
(683;751)
(2673;2928)
(1084;773)
(825;519)
(4281;7775)
(4069;7575)
(4309;7939)
(2425;2805)
(4011;8118)
(2627;2157)
(1872;2476)
(3792;7608)
(519;1044)
(2262;2032)
(2599;2058)
(2457;2776)
(2379;1997)
(730;856)
(3758;7747)
(4175;7969)
(1071;1043)
(2048;2033)
(2890;2680)
(4289;8262)
(789;741)
(459;803)
(784;1125)
(2025;2792)
(4339;8337)
(4367;7745)
(781;690)
(2261;2894)
(457;659)
(2586;2050)
(4436;7780)
(2577;2475)
(2093;1993)
(4006;7866)
(2587;2927)
(784;971)
(2534;2775)
(2001;1962)
(2613;2037)
(725;527)
(853;773)
(1882;2351)
(2099;2364)
(2780;2001)
(3652;7903)
(4026;7663)
(4193;8115)
(973;858)
(2558;2875)
(3825;7718)
(2341;2125)
(2238;2346)
(786;850)
(3997;8349)
(2886;2142)
(4212;8022)
(4200;7836)
(2390;2560)
(2542;2294)
(1150;895)
(2285;1979)
(925;825)
(511;869)
(2899;2698)
(4198;7582)
(565;879)
(653;767)
(2813;2488)
(3890;7988)
(2701;2821)
(1817;2349)
(3722;8336)
(2030;2778)
(732;834)
(4026;8464)
(2908;2683)
(3803;7910)
(2818;2137)
(3815;7862)
(3657;7755)
(2866;2742)
(3968;7558)
(3767;8221)
(3637;8003)
(2569;2951)
(2187;2303)
(3676;8084)
(2040;2357)
(845;722)
(4245;8278)
(676;1133)
(2604;2660)
(4322;8069)
(4226;8209)
(712;1111)
(1915;2092)
(4036;7999)
(3744;7630)
(3681;8006)
(2071;2263)
(701;1121)
(4135;8452)
(584;544)
(2872;2656)
(1127;603)
(576;849)
(2692;1990)
(3988;8305)
(4014;8175)
(2647;2890)
(790;1148)
(1051;1076)
(2308;2865)
(786;963)
(973;915)
(3602;8229)
(3811;7775)
(2385;2799)
(1969;2203)
(647;619)
(2511;1910)
(3876;8427)
(4122;7807)
(4305;8094)
(2539;2170)
(966;872)
(2594;1931)
(2832;2456)
(774;1198)
(4105;7952)
(2893;2180)
(3906;7893)
(2474;2482)
(4332;7875)
(3691;7740)
(3728;8363)
(2806;2552)
(636;1117)
(2269;2098)
(4079;8099)
(2181;2955)
(2540;2355)
(1026;868)
(3689;7785)
(1127;852)
(4130;7886)
(2096;2692)
(3925;8193)
(4234;7771)
(2059;2261)
(4027;8280)
(2165;2863)
(667;1158)
(884;609)
(2344;2818)
(4116;8324)
(2845;2395)
(4087;8003)
(3997;7849)
(2593;2437)
(1911;2729)
(2447;2469)
(3648;7728)
(2633;2595)
(2055;2066)
(822;477)
(695;1001)
(605;906)
(2601;2098)
(757;905)
(2056;2120)
(3979;7872)
(3898;7915)
(573;1129)
(2412;2522)
(2408;2703)
(2251;1841)
(3944;7995)
(2243;2316)
(1968;2323)
(491;990)
(966;1087)
(4142;8420)
(2049;2738)
(1017;541)
(2960;2520)
(4069;8074)
(2626;2309)
(2278;2908)
(4281;8300)
(2725;2767)
(4480;8104)
(2597;2845)
(2657;2069)
(2692;2763)
(662;937)
(1195;752)
(3582;8016)
(3931;8264)
(2290;2891)
(850;783)
(838;738)
(2808;2094)
(3937;8074)
(3797;7662)
(443;976)
(4242;7667)
(2962;2549)
(829;825)
(832;966)
(4138;7567)
(4271;8193)
(4028;7825)
(936;841)
(2882;2363)
(4134;8095)
(739;809)
(1057;757)
(608;985)
(2860;2259)
(2515;2722)
(4175;8163)
(564;510)
(4073;8315)
(938;913)
(2868;2225)
(1046;913)
(2336;2164)
(4197;8258)
(3928;8021)
(2598;2154)
(2395;1802)
(4203;7827)
(4083;8360)
(4018;8362)
(505;748)
(4294;8288)
(485;900)
(4173;8327)
(2144;2215)
(945;453)
(3526;8048)
(830;681)
(4325;8246)
(1002;1005)
(3977;8140)
(2001;2192)
(4151;7743)
(510;587)
(2758;2323)
(2412;1994)
(1071;782)
(710;996)
(2792;2701)
(739;463)
(867;860)
(421;844)
(2566;2521)
(2185;1949)
(2926;2640)
(602;811)
(2589;2831)
(2478;2431)
(4408;8218)
(1842;2416)
(4499;7995)
(1860;2306)
(597;554)
(2251;2363)
(4087;8483)
(998;965)
(3875;7873)
(2190;1843)
(2367;1958)
(445;879)
(3918;8381)
(722;499)
(4363;8274)
(2018;2514)
(2064;2010)
(4200;7831)
(500;821)
(4354;7946)
(576;486)
(1992;2507)
(4029;7954)
(440;901)
(4222;7798)
(3760;7952)
(871;1191)
(2005;2679)
(786;948)
(2367;2274)
(539;716)
(666;824)
(2591;2584)
(4342;8056)
(3580;8064)
(4266;7694)
(2280;2140)
(2332;2146)
(800;467)
(839;569)
(4361;7984)
(2553;2064)
(2643;2902)
(2107;2597)
(2392;1923)
(3876;8033)
(2219;1829)
(2015;2450)
(3913;7834)
(480;836)
(2872;2471)
(2758;2639)
(2330;2055)
(3734;7944)
(2639;2923)
(2268;2062)
(2130;1872)
(768;702)
(877;646)
(523;752)
(3840;7586)
(2314;2362)
(2692;1933)
(3932;8224)
(1910;2323)
(735;843)
(1994;2548)
(3646;8088)
(2042;2767)
(2274;2268)
(4211;7884)
(4244;7910)
(696;779)
(967;553)
(939;639)
(4268;7755)
(2741;2676)
(4068;7687)
(2144;1994)
(745;411)
(2911;2677)
(2367;1887)
(4039;8053)
(1931;2649)
(4291;7869)
(2528;2929)
(4301;7870)
(4131;8064)
(3987;8297)
(2081;2538)
(2362;2623)
(2721;2476)
(3583;7834)
(848;1010)
(2470;2431)
(3623;7984)
(933;1069)
(3531;8016)
(2344;2992)
(2631;1949)
(2490;2415)
(2546;2902)
(2295;2895)
(867;950)
(2376;2706)
(444;719)
(4122;7799)
(4146;8275)
(4037;8142)
(4065;8099)
(4085;8167)
(1852;2308)
(2085;2554)
(3582;8064)
(3705;7627)
(1025;800)
(1011;793)
(603;1082)
(1060;1097)
(2015;2227)
(694;467)
(965;1109)
(2728;1942)
(768;753)
(4406;7852)
(602;994)
(2400;2130)
(2825;2742)
(3563;8014)
(4366;7957)
(4110;8149)
(4027;8281)
(4224;7980)
(948;853)
(4232;8301)
(4391;7932)
(1097;881)
(3843;8443)
(3981;8028)
(2480;1806)
(4280;8255)
(4120;8141)
(3861;7808)
(662;1075)
(3729;7670)
(4357;8314)
(2423;2014)
(1093;883)
(675;595)
(2460;1999)
(2500;2965)
(2056;1930)
(4016;8391)
(599;963)
(2419;2411)
(3886;7677)
(2372;1937)
(2258;2197)
(2326;2620)
(2514;2284)
(2597;2964)
(4410;8285)
(2392;2232)
(4244;7970)
(3872;7722)
(2331;2821)
(2133;2765)
(759;530)
(3842;7938)
(1136;992)
(2688;2390)
(1026;866)
(4045;7675)
(1105;1007)
(4166;8176)
(2116;2482)
(4427;8210)
(3624;8296)
(2356;2154)
(3867;8361)
(2082;1976)
(2037;2597)
(972;738)
(484;567)
(1847;2250)
(3770;8288)
(1932;2580)
(4126;8289)
(2489;2379)
(813;510)
(1950;2074)
(818;1041)
(2773;2685)
(1802;2405)
(1859;2447)
(4129;7650)
(2307;1845)
(894;533)
(865;647)
(518;583)
(2798;2677)
(3565;8055)
(755;590)
(2097;2400)
(4476;8068)
(4174;7532)
(3599;8047)
(3824;7536)
(720;609)
(1998;2374)
(2423;2102)
(1935;2048)
(2577;2770)
(2623;2736)
(710;921)
(2766;2663)
(2918;2176)
(881;742)
(2770;2186)
(4425;7913)
(553;623)
(812;520)
(2199;1895)
(678;1129)
(968;1049)
(517;583)
(3959;7796)
(3809;7861)
(709;982)
(688;1117)
(1936;2052)
(695;489)
(2210;2539)
(2825;2723)
(4097;7774)
(779;536)
(1920;2432)
(4047;8326)
(2812;2707)
(2522;2067)
(2340;2807)
(2137;2934)
(3801;8368)
(2249;2628)
(2192;2527)
(2384;1902)
(1053;769)
(2751;2342)
(1163;700)
(4010;8359)
(474;862)
(3608;8012)
(1195;827)
(2491;2331)
(4254;8305)
(580;905)
(3704;7913)
(789;694)
(1044;708)
(1095;784)
(4102;7973)
(2005;2215)
(2345;2994)
(3926;7745)
(900;654)
(683;788)
(2159;2766)
(2695;2828)
(642;833)
(575;938)
(1140;967)
(4389;7795)
(4379;8313)
(3888;7839)
(4489;7973)
(2688;2631)
(834;651)
(2188;2591)
(2402;2333)
(2559;2148)
(3880;8027)
(2370;2390)
(2495;2656)
(1950;2754)
(4140;7549)
(2296;2926)
(2191;2666)
(3870;8189)
(594;816)
(4095;7873)
(678;601)
(754;1036)
(2689;1942)
(2810;2762)
(1993;2647)
(4228;7614)
(3672;8368)
(4018;8392)
(2332;2684)
(1890;2527)
(4024;7644)
(3717;8095)
(4396;8277)
(2394;2293)
(575;874)
(2444;2327)
(1014;920)
(3962;7832)
(942;981)
(2334;1850)
(830;522)
(1146;799)
(4065;7845)
(1000;701)
(916;504)
(3794;7944)
(4279;7745)
(920;1076)
(1008;712)
(4117;8426)
(2386;2389)
(4083;7751)
(1829;2221)
(796;622)
(4067;8148)
(2866;2051)
(2252;2266)
(1043;993)
(2264;2174)
(1995;2149)
(3685;8076)
(779;1078)
(939;547)
(3537;7967)
(568;949)
(1895;2150)
(910;1036)
(2777;2767)
(3825;8083)
(2795;2433)
(964;947)
(2624;2358)
(2379;1842)
(1894;2312)
(2941;2190)
